TF_PROT	BS_RNA	Type	22909821
RARA	HSD17B2	Unknown	1355009
RARA	ICAM1	Activation	19698236
RARA	MACROD1	Repression	19401466
RARA	MAOB	Unknown	11171071
RARA	MUC5AC	Repression	20211151
RARA	NR1I3	Activation	10361124
RARA	PLAU	Unknown	11525643
RARA	PRKCA	Activation	10629091
RARA	RARB	Activation	21060808
RARA	RPTOR	Unknown	11397803
RARA	SCD	Activation	10070102
RARA	SFTPB	Unknown	9269772
RARA	THBD	Activation	11036068
RARA	THBD	Unknown	1996113
RARB	ADH5	Unknown	12767074
RARB	RARB	Activation	11036068
RARB	THBD	Unknown	9113387
RARG	BGLAP	Activation	11973645
RARG	CYP19A1	Unknown	1355009
RARG	ICAM1	Activation	1310259
RARG	RARB	Unknown	11036068
RARG	THBD	Unknown	7702750
RB1	ATF2	Unknown	18504435
RB1	BIRC5	Unknown	20068145
RB1	BRCA1	Repression	12391156
RB1	CDH1	Unknown	8270002
RB1	CDK1	Unknown	14527674
RB1	CDKN1A	Activation	9671466
RB1	CDKN1A	Repression	20971808
RB1	DDIT3	Unknown	9671466
RB1	DHFR	Repression	22733537
RB1	DNMT3A	Repression	12460790;1534305;21602887;9326598;9400991;9671466
RB1	E2F1	Repression	11939591;8575214
RB1	E2F1	Unknown	9671466
RB1	E2F2	Repression	20428827
RB1	E2F3	Repression	22169551
RB1	EBNA1BP2	Activation	7702750
RB1	ELF1	Unknown	19303924
RB1	FGFR1	Repression	1909121
RB1	FOS	Repression	7680889
RB1	FOS	Unknown	16966377
RB1	HBP1	Unknown	18281476
RB1	IGF1	Unknown	19610065
RB1	MAP3K5	Unknown	10200487;9671466
RB1	MYC	Repression	7680889
RB1	MYC	Unknown	9671466
RB1	PCNA	Repression	20971808
RB1	PPARG	Unknown	8264596
RB1	RB1	Repression	9671466
RB1	RBL1	Repression	11596110
RB1	SFTPD	Activation	7702750
RB1	SP1	Unknown	8223441
RB1	TFDP1	Repression	7680889
RB1	TGFBI	Unknown	19610065
RB1	TP53BP2	Unknown	16007189
RB1	VEGFA	Activation	11896071
RB1	WRN	Unknown	21637919
RB1CC1	CDKN2A	Unknown	12095676
RB1CC1	RB1	Activation	14533007;20614030
RB1CC1	RB1	Unknown	20714342
RBBP7	CDH1	Repression	17106239
RBL1	BRCA1	Repression	8642699
RBL1	CCNA2	Repression	8628255
RBL1	HIST1H2AE	Repression	17132729;9797456
RBL1	MYC	Unknown	8223441
RBL1	TFDP1	Repression	17106239;21701264
RBL2	BRCA1	Repression	24316981
RBL2	DNMT3B	Repression	8575214
RBL2	E2F4	Unknown	21701264
RBL2	RAD51	Repression	16707624
RBMX	EGR1	Repression	16707624
RBMX	FOS	Repression	16707624
RBMX	FOSL1	Repression	16707624
RBMX	JUNB	Repression	16707624
RBMX	JUND	Repression	16707624
RBMX	KIT	Repression	16707624
RBMX	ROS1	Repression	16707624
RBMX	TXNIP	Activation	19487031
RBPJ	CR2	Unknown	10329846
RBPJ	IL6	Activation	9516466
RBPJ	IL6	Unknown	14570916
RBPJ	NFKB1	Unknown	17245125
RBPJ	PTEN	Repression	11880364
REL	BCL2A1	Activation	11880364
REL	BIRC3	Activation	10469356;9388261
REL	CCL2	Activation	11259372
REL	CCL5	Unknown	11160303
REL	CD40LG	Unknown	15566959
REL	CDKN1A	Activation	18684932
REL	CRP	Unknown	14522018
REL	CSRP1	Activation	19621336
REL	EPHB2	Repression	11057875
REL	F3	Unknown	10706725;10837365;10926553
REL	ICAM1	Unknown	12360408
REL	IER3	Unknown	9310124
REL	IL10	Unknown	10657616
REL	IL12B	Unknown	8413223
REL	IL1B	Activation	8920856
REL	IL2	Unknown	1508203
REL	IL2RA	Activation	1372388
REL	IL6	Repression	17011549
REL	KLK3	Unknown	12408953
REL	SELE	Activation	11880364
REL	SOD2	Activation	11880364
REL	TNFAIP3	Activation	17135302
RELA	ABCA1	Repression	19763573
RELA	ABCB1	Activation	18234965
RELA	ABCB1	Unknown	10342828
RELA	ABCG2	Activation	9547356
RELA	ADORA1	Activation	17082635
RELA	ADORA2A	Unknown	17216675
RELA	ADORA3	Unknown	18622638;19616578
RELA	AGER	Activation	10628750;8613256
RELA	AGT	Unknown	18031796
RELA	AKT1	Repression	20514445
RELA	AKT2	Repression	15517885
RELA	ALOX5	Repression	20194722
RELA	ALOX5AP	Unknown	15383177
RELA	AMH	Activation	14715080;15517885
RELA	AR	Repression	16619263
RELA	AR	Unknown	17385716
RELA	BACE1	Repression	20596645
RELA	BAD	Activation	18158998
RELA	BAX	Repression	20056115
RELA	BAX	Unknown	14978135;18158998;19259124;20446017;21503108
RELA	BCL2	Activation	15120608;18031796;18566231
RELA	BCL2	Repression	14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461
RELA	BCL2	Unknown	11880364;19343319
RELA	BCL2A1	Activation	10733571;17000776
RELA	BCL2A1	Unknown	12226754;14978135;15756023;15856023;15986355;16904634;18223231;20066113;20585448
RELA	BCL2L1	Activation	15231833
RELA	BCL2L1	Repression	10733571;10925251;14739605;16453001;17673602
RELA	BCL2L1	Unknown	18223231
RELA	BCL2L11	Repression	11387332
RELA	BCL3	Activation	15705059
RELA	BDKRB1	Unknown	15536164
RELA	BGN	Activation	16953798
RELA	BHMT	Repression	12010810;15756023
RELA	BIRC2	Activation	18566231
RELA	BIRC2	Repression	12687011;15050749;16453001;17673602;20103608
RELA	BIRC2	Unknown	10733571;11297551;11880364;12010810;19343319
RELA	BIRC3	Activation	15231833;15723831;18566231
RELA	BIRC3	Repression	10823821;15050749;17000776;17673602
RELA	BIRC3	Unknown	17553314
RELA	BIRC5	Activation	14739605;20126979
RELA	BIRC5	Unknown	16835229
RELA	BMP2	Activation	10961992
RELA	BRCA2	Activation	17363596
RELA	BTG2	Unknown	9030974
RELA	BTS1	Unknown	17878386
RELA	CARD8	Unknown	20462455
RELA	CARM1	Unknown	20056115
RELA	CASP3	Unknown	20056115
RELA	CASP9	Unknown	11022044
RELA	CCK	Unknown	16604092
RELA	CCL11	Activation	10586089;11076795;14660485
RELA	CCL11	Unknown	10049733
RELA	CCL13	Unknown	17182562
RELA	CCL19	Unknown	10530453;12488502;12647268;16206198;16764699;17452470;20200316;9388261
RELA	CCL2	Activation	10744656;11006087;11949945;12218154;14631383;15950427;16040075;16730843;16818736;8617886
RELA	CCL2	Unknown	11749970
RELA	CCL20	Activation	22240809
RELA	CCL20	Unknown	17018379
RELA	CCL22	Activation	16982926
RELA	CCL3	Activation	11342414;17707233
RELA	CCL3	Unknown	11342414
RELA	CCL4	Unknown	11478739;9120310
RELA	CCL5	Activation	11259372;11389171;11413310;12122011;19786024
RELA	CCL5	Unknown	11861406
RELA	CCNB1	Activation	19610058
RELA	CCNB1	Unknown	10409765;10464245;11861406;15756023;15856023;17407600;18341653;19263436;22306268
RELA	CCND1	Activation	18566231
RELA	CCND1	Repression	12894581;16453001;17673602;17944672;18184402;19766095;20103608;20538607
RELA	CCND1	Unknown	18504428;21790895
RELA	CCND2	Activation	19156404
RELA	CCR2	Activation	16604092
RELA	CCR3	Activation	12745546;19469019;9840284
RELA	CCR5	Unknown	11830455;19164127
RELA	CCR7	Activation	22158872
RELA	CCR7	Unknown	16365455
RELA	CD28	Unknown	17322278;18341691;18441094
RELA	CD38	Unknown	19164127;9733827
RELA	CD40	Activation	11313274;17031478
RELA	CD40	Unknown	11160303;11529914;21243522
RELA	CD40LG	Unknown	9733827
RELA	CD58	Activation	10480634
RELA	CD69	Unknown	8164652
RELA	CD74	Unknown	11359799;12860928
RELA	CD80	Activation	19164127
RELA	CD83	Activation	15895390;15949284;18929846;19164127
RELA	CD86	Activation	10586028
RELA	CD86	Unknown	20683022
RELA	CDH1	Activation	18425349
RELA	CDK4	Activation	18504428
RELA	CDK6	Activation	18269916
RELA	CDKN1A	Activation	18954936
RELA	CDKN1A	Repression	11306560
RELA	CEACAM1	Activation	10630630
RELA	CFI	Activation	15986355;19343319
RELA	CFLAR	Activation	15723831
RELA	CFLAR	Repression	18222423
RELA	CFLAR	Unknown	11114294
RELA	CFTR	Activation	11277268
RELA	COL1A1	Unknown	10201951
RELA	COL1A2	Repression	19022820
RELA	COL2A1	Repression	10086338
RELA	COL7A1	Unknown	19570036
RELA	COX1	Unknown	12444129
RELA	CR2	Unknown	17296613
RELA	CREB3	Unknown	20233629
RELA	CRHR1	Activation	12667216;17704137
RELA	CRP	Activation	17513780
RELA	CRP	Unknown	18566389
RELA	CSF1	Activation	11949945
RELA	CSF1	Unknown	18285351
RELA	CSF2	Unknown	19027835
RELA	CSNK2A1	Unknown	15102937;18598236
RELA	CTSB	Activation	10530453;15958549
RELA	CXCL1	Activation	11112786;16040075
RELA	CXCL1	Unknown	16982926;20164184;24701034
RELA	CXCL10	Activation	16818736;19479051;24257594
RELA	CXCL10	Unknown	17530707
RELA	CXCL12	Activation	17363596
RELA	CXCL2	Unknown	11559712
RELA	CXCL5	Unknown	10506755;10530453;11297551;11564889;12058956;15350531;15387324;15688424;15958549;16764699;17040605;17041011;17917246;18074095;18996370;22340043;22891766;7876168
RELA	CXCL8	Activation	15517885;8413215
RELA	CXCL8	Repression	10477716;11120852;11342414;11953364;12218154;12485925;12643600;12707271;12716652;14631383;14670967;15289496;15950427;16004996;16105834;16803583;17045242;18281166;19376732;19732956;19786024;19837667;19966855;8617886;8878392;9698090
RELA	CXCL8	Unknown	19156404
RELA	CXCR2	Activation	18555777
RELA	CXCR2	Unknown	12690099;16267013;20068066
RELA	CXCR4	Activation	20157762
RELA	CXCR4	Unknown	15459115;18519709
RELA	CYP19A1	Repression	19928584
RELA	CYP1A1	Unknown	19928584
RELA	CYP27B1	Unknown	19928584
RELA	CYP2E1	Unknown	16608838
RELA	CYP3A4	Unknown	19928584
RELA	CYP3A7	Unknown	11207625
RELA	DEFB4A	Unknown	17317773;18354387
RELA	DRD2	Unknown	16725311
RELA	E2F1	Unknown	9733827
RELA	EBI3	Activation	21334436
RELA	EDN1	Unknown	17881446
RELA	EGFR	Activation	21983014
RELA	EGR1	Repression	12746898
RELA	ELF3	Unknown	20495570
RELA	EPAS1	Activation	11505407
RELA	EPCAM	Repression	20103633
RELA	ERAP1	Unknown	20103633
RELA	ERAP2	Unknown	11057875;11157486;19167713;9867853
RELA	F3	Unknown	10959692
RELA	F8	Unknown	17046979
RELA	FAF1	Activation	19628709;9733827
RELA	FAS	Activation	16784892
RELA	FAS	Repression	10871852;16317104
RELA	FAS	Unknown	12655294;16770006
RELA	FASLG	Activation	10671224;14563113;15160330
RELA	FASLG	Unknown	11023824
RELA	FBP1	Unknown	9869450
RELA	FGF7	Unknown	16683270
RELA	FGF8	Activation	18941249
RELA	VEGFD	Activation	19901262
RELA	FLT4	Activation	10649441;10867646
RELA	FN1	Activation	22223884
RELA	FN1	Unknown	19299143
RELA	FOXO3	Unknown	20462637
RELA	FOXP3	Activation	23178569
RELA	FOXP3	Unknown	23681230
RELA	GADD45G	Unknown	20660789
RELA	GATA3	Activation	11233143
RELA	GCLC	Unknown	16516312
RELA	GFAP	Activation	20471977
RELA	GFAP	Unknown	17595528
RELA	GKN2	Repression	17451432
RELA	GNRH2	Repression	15950782
RELA	GRIN1	Unknown	11579131
RELA	GSK3A	Unknown	15013838
RELA	GSTP1	Activation	7706261
RELA	GTF2B	Activation	22641673
RELA	HBEGF	Activation	23027620
RELA	HDAC1	Unknown	21243522
RELA	HDAC7	Unknown	17876798
RELA	HES1	Unknown	18498249
RELA	HIF1A	Unknown	19428110
RELA	HLA-A	Activation	11137213
RELA	HLA-F	Unknown	8016102
RELA	HMOX1	Unknown	14558943;17715045
RELA	HPSE	Activation	15659537
RELA	HSD11B2	Activation	18718911
RELA	HYAL1	Activation	10092659;10946302;11463837;11877286;16317091;16385502;17121934;19074768;19351910;20173029;22001597;22708120;9733827;9888295;9916895
RELA	ICAM1	Activation	10228026;10837365;10926553;11401521;12490396;12691701;15800027;15843586;16105834;16453001;18285351;18928584;20103608;9192770
RELA	ICAM1	Unknown	12360408
RELA	IER3	Unknown	8035474
RELA	IFNA1	Activation	15331713
RELA	IFNA1	Unknown	10074115;12077266;17496231
RELA	IFNB1	Activation	15955070;16125763;17079305;22547704
RELA	IFNB1	Unknown	17407192;18690006
RELA	IFNG	Activation	21243522;9374532
RELA	IFNG	Unknown	17426251
RELA	IGF2BP2	Unknown	19124729
RELA	IL10	Activation	18690006
RELA	IL12A	Activation	14688340;18690006
RELA	IL12B	Activation	10657616;15270850
RELA	IL12B	Unknown	21243522
RELA	IL17A	Unknown	21628458
RELA	IL17C	Activation	15963597;17399992
RELA	IL18	Activation	10227974
RELA	IL18	Unknown	17612514
RELA	IL1A	Repression	12686724;14960579;8021507;8413223;8679226;9878621
RELA	IL1B	Activation	10080875;10963848;16433741;17707233;18285351;20336759;9058643
RELA	IL1B	Unknown	20032313
RELA	IL1RN	Activation	11035116;18207244;19968887;7623820;9233628
RELA	IL2	Activation	11145913;12027419;15477007;8814256;8977179;9135552;9737979
RELA	IL2	Unknown	17569750
RELA	IL23A	Activation	17707233
RELA	IL23A	Unknown	11781710;9135552
RELA	IL2RA	Unknown	12516545
RELA	IL4	Unknown	10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7499267;7876168;8679226
RELA	IL6	Activation	15517885
RELA	IL6	Repression	10542237;10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;19966855;20457835;8752656;9516466
RELA	IL6	Unknown	18694960
RELA	IRF1	Activation	12077266
RELA	IRF1	Unknown	17018379
RELA	IRF4	Activation	15265881;16982926
RELA	IRF7	Activation	11877397
RELA	IRF7	Unknown	7678251
RELA	ITGAX	Unknown	17018379
RELA	JUNB	Activation	20080798
RELA	KDM2A	Unknown	15517885
RELA	KLK3	Repression	15536164
RELA	LCN2	Activation	19707556;20220144;24391115
RELA	LCN2	Unknown	17272828
RELA	LIPE	Activation	20200316
RELA	LPL	Activation	12574384
RELA	LTC4S	Repression	15483224
RELA	MADCAM1	Unknown	14530285
RELA	MAT2A	Activation	18223231
RELA	MCL1	Activation	18761050
RELA	MCL1	Repression	19303700
RELA	MCL1	Unknown	22675172
RELA	MGMT	Unknown	15494508
RELA	MICA	Unknown	18710704
RELA	MIF	Unknown	16278291;16385502
RELA	MMP1	Activation	11376631;16210649
RELA	MMP1	Unknown	20051654
RELA	MMP12	Activation	12734180;19022820
RELA	MMP13	Activation	19303700;21627988
RELA	MMP14	Activation	17498959;19303700;20352621
RELA	MMP2	Activation	11376631
RELA	MMP3	Unknown	10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21238464;21963718
RELA	MMP9	Activation	15086314;15605368;18566231
RELA	MMP9	Repression	11376631;12105194;14755547;15175338;17158602;17673602;17922642;18357389;19662350;19783786;20103608;20332461;7860222;9500201;9679762
RELA	MMP9	Unknown	16737958
RELA	MUC17	Unknown	12686724;18176092
RELA	MUC2	Activation	19841186
RELA	MUC5AC	Unknown	20935193
RELA	MUC5B	Unknown	15979574
RELA	MUC6	Unknown	17018379
RELA	MYC	Activation	18566231
RELA	MYC	Repression	11114727;12894581;17673602;17944672;18184402;19469019;19766095;21790895
RELA	MYC	Unknown	16701870
RELA	NAMPT	Activation	19091137
RELA	NCAM1	Activation	17876798
RELA	NCOR1	Unknown	17876798
RELA	NCOR2	Unknown	20596645
RELA	NFKB1	Activation	19469019
RELA	NFKB1	Unknown	12885753
RELA	NFKBIA	Activation	11744993
RELA	NFKBIA	Repression	15499023;17876798
RELA	NFKBIA	Unknown	20220144
RELA	NFKBIZ	Unknown	18056399
RELA	NLRP2	Activation	21266110
RELA	NOLC1	Activation	17081374
RELA	NOS1	Activation	15350552;17081374;17720813;18057724
RELA	NOS2	Activation	15170030;16283237;16318585;19766095;9712833
RELA	NOS2	Unknown	17081374
RELA	NOS3	Activation	20622120
RELA	NOX4	Activation	22348975
RELA	NOX5	Activation	15837525
RELA	NPPB	Unknown	20587593
RELA	NRF1	Unknown	18764868
RELA	OLFM4	Unknown	15001526
RELA	OLR1	Unknown	19340308
RELA	OPTN	Activation	21734268
RELA	OXTR	Activation	20137375
RELA	PCK2	Repression	18583706
RELA	PCYT2	Unknown	21625432
RELA	PDK4	Repression	8626413
RELA	PGR	Repression	10803841
RELA	PIGR	Unknown	11899260
RELA	PLA2G2A	Unknown	11689575;17407600;20352621
RELA	PLAU	Activation	19020743
RELA	PLAUR	Activation	12244126
RELA	PLAUR	Unknown	17272828
RELA	PLIN1	Activation	9360945
RELA	POU2F2	Unknown	10542237
RELA	PPARA	Unknown	14708613
RELA	PPARD	Repression	19928584
RELA	PPIG	Unknown	19901262
RELA	PROX1	Activation	18694960
RELA	PSMB10	Unknown	18694960
RELA	PSMB9	Unknown	11502209
RELA	PTAFR	Activation	17334236;19940030
RELA	PTEN	Activation	19940030
RELA	PTEN	Repression	23300802
RELA	PTGER4	Unknown	17928629
RELA	PTGES	Activation	16855208
RELA	PTGFR	Unknown	10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128
RELA	PTGS2	Activation	12622742;15517885
RELA	PTGS2	Repression	12067569;12349897;12871860;14645117;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087
RELA	PTGS2	Unknown	17554373
RELA	PTHLH	Activation	11696979;16306044
RELA	PTPN13	Unknown	18948549
RELA	PTPN6	Unknown	15184881
RELA	REPS2	Repression	18260825
RELA	RGS4	Activation	19693652
RELA	RIPK2	Activation	12859951
RELA	S100A6	Activation	23391827
RELA	SAA1	Unknown	8244997
RELA	SAA2	Activation	16132527
RELA	SDC1	Activation	10946302;12885753;19422386
RELA	SELE	Activation	11827962;23042817;8878392
RELA	SELE	Unknown	11027208
RELA	SERPINA3	Repression	10861849
RELA	SERPINB1	Activation	11757833;12675842
RELA	SERPINE1	Activation	15631825
RELA	SERPINE1	Repression	12040027
RELA	SFTPA1	Unknown	20617556
RELA	SIRT1	Activation	20385226
RELA	SLC25A27	Activation	11254504
RELA	SLC9A2	Unknown	17665043;18477483
RELA	SNAI1	Activation	19538137
RELA	SNAI1	Unknown	23335796
RELA	SOCS3	Unknown	11880364;14515147;19507253
RELA	SOD2	Activation	15330761;18779124
RELA	SOD2	Unknown	25040843
RELA	STAT1	Unknown	25040843
RELA	STAT3	Unknown	17046972
RELA	STAT4	Unknown	18787102
RELA	STK39	Activation	18694960
RELA	TAP1	Unknown	18694960
RELA	TAP2	Unknown	18694960
RELA	TAPBP	Unknown	7706261
RELA	TBP	Activation	9023117
RELA	TBP	Unknown	17407192
RELA	TBX21	Activation	18541630
RELA	TERT	Unknown	12744731
RELA	TF	Activation	22119392
RELA	TF	Unknown	17565651
RELA	TFF1	Activation	12912861
RELA	TFF3	Activation	12297725
RELA	TFF3	Unknown	17211835;22406829
RELA	THBD	Repression	14600595
RELA	TIMP1	Repression	12686724;19779021
RELA	TLR2	Activation	20658750
RELA	TLR3	Activation	16423052
RELA	TLR3	Repression	16423052;20658750
RELA	TLR7	Activation	25194054
RELA	TLR9	Unknown	9154819
RELA	TNC	Activation	20723226
RELA	TNC	Unknown	10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
RELA	TNF	Activation	10551799;10837498;10963848;11297551;14960579;15812247;16040075;16433741;17442180;17707233;18285351;20237317;9916895
RELA	TNF	Unknown	11880364;19343319
RELA	TNFAIP3	Activation	10807933
RELA	TNFAIP3	Unknown	21243522
RELA	TNFRSF10A	Unknown	18599488
RELA	TNFRSF10B	Activation	18523266;19351839
RELA	TNFRSF10B	Unknown	20025535
RELA	TNFRSF13C	Activation	12706838
RELA	TNFRSF9	Unknown	11544302;20542572
RELA	TNFSF10	Activation	11544302
RELA	TNFSF10	Repression	21243522
RELA	TNFSF10	Unknown	21243522
RELA	TNFSF14	Unknown	18081698
RELA	TNIP3	Unknown	10348347;11032029;15155458
RELA	TP53	Unknown	11297551;17018379;19343319;9733827
RELA	TRAF1	Activation	10823821;14991743;17673602
RELA	TRAF1	Unknown	15041463
RELA	TRAF2	Activation	15723831
RELA	TRAF2	Repression	19392652
RELA	TRAF2	Unknown	12736262
RELA	TRIB3	Repression	23391827
RELA	TRIM21	Unknown	16709572
RELA	TRPC1	Unknown	22270071
RELA	TSLP	Unknown	22253230
RELA	TWIST1	Activation	20544543
RELA	UPP1	Activation	10329958;10946302;11359843;16317091;16385502;19281832;19422386;22708120
RELA	VCAM1	Activation	10553096;10833420;16453001;23042817
RELA	VCAM1	Unknown	15856023;16684540;17407600;18056465
RELA	VEGFA	Activation	15517885
RELA	VEGFA	Repression	12160329;17673602;18184402;20103608;20538607
RELA	VEGFA	Unknown	10848823
RELA	VWF	Unknown	11243407
RELA	WT1	Unknown	15041463;15756023;18223231
RELA	XIAP	Activation	18566231;18761050
RELA	XIAP	Repression	14739605;16157589;16453001;18978816
RELA	XIAP	Unknown	16784892
RELA	YY1	Repression	17438126
RELA	YY1	Unknown	20953353
RELB	CCL19	Activation	20953353
RELB	CCL21	Activation	11027342
RELB	CD40	Unknown	15265917
RELB	PIGR	Activation	24163104
REST	AR	Unknown	12220737
REST	AVP	Activation	18075316;18518926
REST	BDNF	Repression	22431737
REST	CACNA1H	Unknown	18485095
REST	CARTPT	Repression	20421646
REST	CD59	Repression	19118055
REST	CHGA	Unknown	19118055
REST	CHGB	Unknown	19050060
REST	DGCR5	Repression	21252229
REST	DYRK1A	Unknown	22765836
REST	GABRB3	Unknown	14565956
REST	GJD2	Repression	12944912
REST	GLRA1	Activation	10640675
REST	GRIN1	Repression	12887696;15950782
REST	GRIN1	Unknown	16209944
REST	KCNN4	Repression	20926649
REST	KCNQ2	Repression	20926649
REST	KCNQ3	Repression	22532168
REST	LIN28A	Repression	16330548
REST	NRP1	Repression	15322094;19913583
REST	OPRM1	Repression	19118055
REST	PCSK1	Unknown	21832040
REST	PENK	Repression	19118055
REST	SCG3	Unknown	23598529
REST	STAT1	Repression	21693630
REST	SYN1	Unknown	12220737;19246391
REST	TAC1	Repression	19539370
REST	TAC3	Unknown	16764822
REST	TH	Activation	16764822
REST	TH	Repression	17613521
REST	TPH2	Activation	22684772
REST	TUBB3	Repression	22159867
REST	TUBB3	Unknown	19118055
REST	VGF	Unknown	15009665
REST	VIP	Unknown	12615916
RFWD2	MMP1	Repression	12615916
RFWD2	PLAU	Repression	20062082
RFWD2	COP1	Repression	21192791
RFX1	CD70	Unknown	1505960
RFX1	CIITA	Unknown	16464847
RFX1	COL1A2	Activation	20189986;22415835
RFX1	FGF1	Unknown	16464847
RFX1	HDAC1	Unknown	11889043
RFX1	HLA-DMB	Unknown	12938212
RFX1	HLA-DOB	Unknown	11889043
RFX1	HLA-DPB1	Unknown	11889043
RFX1	HLA-DRA	Unknown	10330134;10706293
RFX1	IL5RA	Unknown	21192791
RFX1	ITGAL	Unknown	12411430
RFX1	MAP1A	Repression	23025254
RFX1	MSLN	Unknown	10918054;12032779
RFX1	MYC	Repression	10336433
RFX1	PCNA	Repression	22415835
RFX2	FGF1	Unknown	10330134;10706293
RFX2	IL5RA	Unknown	22415835
RFX3	FGF1	Unknown	10330134;10706293
RFX3	IL5RA	Unknown	12411430
RFX3	MAP1A	Repression	16464847;23079621
RFX5	COL1A2	Repression	16464847
RFX5	HDAC2	Unknown	11258423;7495736
RFX5	HLA-DMA	Unknown	11258423;7495736
RFX5	HLA-DMB	Unknown	11258423
RFX5	HLA-DOA	Unknown	11258423
RFX5	HLA-DOB	Unknown	11258423
RFX5	HLA-DPA1	Unknown	11258423
RFX5	HLA-DPB1	Unknown	11258423
RFX5	HLA-DQA1	Unknown	11258423
RFX5	HLA-DQA2	Unknown	11258423;18723135
RFX5	HLA-DQB1	Unknown	11258423
RFX5	HLA-DQB2	Unknown	11258423
RFX5	HLA-DRA	Unknown	11258423;18723135
RFX5	HLA-DRB1	Unknown	11258423
RFX5	HLA-DRB3	Unknown	11258423
RFX5	HLA-DRB4	Unknown	11258423
RFX5	HLA-DRB5	Unknown	12968017
RFX5	IFNG	Unknown	11258423
RFXANK	HLA-DMA	Unknown	11258423
RFXANK	HLA-DMB	Unknown	11258423
RFXANK	HLA-DOA	Unknown	11258423;12938212
RFXANK	HLA-DOB	Unknown	11258423
RFXANK	HLA-DPA1	Unknown	11258423
RFXANK	HLA-DPB1	Unknown	11258423
RFXANK	HLA-DQA1	Unknown	11258423
RFXANK	HLA-DQA2	Unknown	11258423
RFXANK	HLA-DQB1	Unknown	11258423
RFXANK	HLA-DQB2	Unknown	11258423
RFXANK	HLA-DRA	Unknown	11258423
RFXANK	HLA-DRB1	Unknown	11258423
RFXANK	HLA-DRB3	Unknown	11258423
RFXANK	HLA-DRB4	Unknown	11258423
RFXANK	HLA-DRB5	Unknown	11258423
RFXAP	HLA-DMA	Unknown	11258423
RFXAP	HLA-DMB	Unknown	11258423
RFXAP	HLA-DOA	Unknown	11258423
RFXAP	HLA-DOB	Unknown	11258423
RFXAP	HLA-DPA1	Unknown	11258423
RFXAP	HLA-DPB1	Unknown	11258423
RFXAP	HLA-DQA1	Unknown	11258423
RFXAP	HLA-DQA2	Unknown	11258423;18723135
RFXAP	HLA-DQB1	Unknown	11258423
RFXAP	HLA-DQB2	Unknown	11258423
RFXAP	HLA-DRA	Unknown	11258423;18723135
RFXAP	HLA-DRB1	Unknown	11258423
RFXAP	HLA-DRB3	Unknown	11258423
RFXAP	HLA-DRB4	Unknown	11258423
RFXAP	HLA-DRB5	Unknown	17510080
RNF14	CCND1	Activation	16448983
RORA	APOA5	Unknown	24891616
RORA	E2F1	Unknown	23565190
RORA	NPSR1	Repression	22024429
RORA	NR1D1	Activation	23029400
RORA	TUBA1B	Unknown	19578368
RORC	IL17A	Unknown	19578368
RORC	IL22	Unknown	17550981
RREB1	KLK3	Repression	21613827
RREB1	SLC39A3	Unknown	20181616
RUNX1	ALOX12	Unknown	22493267
RUNX1	BAALC	Activation	14623259
RUNX1	BPI	Unknown	12771199
RUNX1	CCL3	Activation	19379567
RUNX1	CCND2	Unknown	21873977
RUNX1	CD34	Activation	19446338
RUNX1	CD6	Unknown	9632776
RUNX1	CSF1	Unknown	8585955;9209363
RUNX1	CSF1R	Unknown	20439113
RUNX1	CSF2	Unknown	16247445
RUNX1	ELANE	Unknown	18768464
RUNX1	FHL2	Unknown	17725493
RUNX1	GP1BA	Activation	17466384
RUNX1	IL2	Activation	15735013
RUNX1	IL3	Repression	12576332;17725493;18316480
RUNX1	ITGA2B	Activation	12855590
RUNX1	ITGB2	Unknown	20959602
RUNX1	JUN	Activation	19328795
RUNX1	KLF4	Unknown	16237704
